case-name,rock_type,porosity,esv,kx,ky,kz,delta_esv
1493,2.0,0.188553778,0.812160401,0.7242,0.6756,0.8962,0.0008801310310369846
1494,2.0,0.185969778,0.814648235,0.72,0.6885,0.7942,0.0007592015422740458
1495,2.0,0.29016029600000004,0.7092097340000001,0.519,0.6535,0.6127,0.0008874820560894812
1496,2.0,0.26147437,0.7381635590000001,0.556,0.8011,0.6508,0.0004902619290273836
1497,2.0,0.25262399999999996,0.746330195,0.5486,0.6147,0.748,0.001399302359187432
1498,2.0,0.230954667,0.767889934,0.5885,0.6547,0.7055,0.001502380874600465
1499,2.0,0.21919496300000002,0.7802888000000001,0.5842,0.7011,0.6881,0.0006611599253807176
1500,2.0,0.175424,0.824756322,0.6945,0.8266,0.71,0.00021868451179765848
1501,2.0,0.174251556,0.8258893959999999,0.6679999999999999,0.7490000000000001,0.705,0.00017069605280401953
1502,2.0,0.166521481,0.8334357520000001,0.6346,0.8352,0.6976,5.131146037363393e-05
1503,2.0,0.17782370399999997,0.821752335,0.6512,0.8005,0.6818,0.0005156570458947939
1505,2.0,0.18980740699999998,0.8098091620000001,0.7505,0.7191,0.7376,0.0004732590785360761
1506,2.0,0.160889185,0.839819925,0.9375,0.7294,0.8371,0.0008450731266049388
1507,2.0,0.132763852,0.8689640890000001,0.9709,0.8841,0.9494,0.0019924688379111084
1509,2.0,0.18491437,0.8155842520000001,0.8104,0.7465,0.7566,0.0006117418607908223
1510,2.0,0.19684385199999999,0.803684745,0.7299,0.7490000000000001,0.768,0.0006581497275670036
1511,2.0,0.181001778,0.819458198,0.7247,0.7959,0.7842,0.0005616324769016623
1512,2.0,0.204076444,0.796330966,0.6924,0.7214,0.7686,0.0005118707656392029
1513,2.0,0.32163200000000003,0.677085095,0.4719,0.5664,0.4691,0.0018911637931033679
1514,2.0,0.30849125899999996,0.6887662729999999,0.4934,0.7401,0.5324,0.00396591949949062
1516,2.0,0.23351792600000001,0.76537075,0.5966,0.6852,0.7186,0.0014499021408294862
1517,2.0,0.22746074100000002,0.772720051,0.606,0.7686,0.747,0.0002340230582378535
1518,2.0,0.216189037,0.7832972659999999,0.6328,0.7597,0.7033,0.0006553837905429184
1519,2.0,0.245353481,0.754258348,0.5957,0.6612,0.4923,0.0005143745982084
1520,2.0,0.262401481,0.736422523,0.4817,0.7059,0.6201,0.0015943578650272044
1521,2.0,0.24940177800000002,0.750158236,0.5234,0.7224,0.6894,0.0005861804452822948
1522,2.0,0.233637037,0.7662115979999999,0.5882,0.7712,0.6924,0.00019751084969905366
1523,2.0,0.180093333,0.8202934470000001,0.8758,0.7914,0.7475,0.0004717366202365945
1527,2.0,0.24287792600000002,0.756667808,0.7937,0.7173,0.6628,0.0005999904316618577
1528,2.0,0.233439111,0.7667098370000001,0.6822,0.8623,0.7033,0.0001943068086794774
1529,2.0,0.22760711100000003,0.7726416759999999,0.6107,0.8557,0.6902,0.00032209902957801767
1530,2.0,0.26903614800000003,0.730009239,0.5467,0.6375,0.6306,0.0013059647168433195
1531,2.0,0.289445037,0.709724767,0.5621,0.4537,0.7299,0.0011683768930342484
1532,2.0,0.31246340699999997,0.68556187,0.5532,0.51,0.608,0.0028721714889144985
1533,2.0,0.249725333,0.751033792,0.6648,0.7931,0.7247,0.0010117961239919774
1534,2.0,0.21167111100000002,0.78810387,0.6672,0.695,0.8247,0.0002854379728305726
1535,2.0,0.208470519,0.791733734,0.6911,0.72,0.7809,0.0002580485059659365
1537,2.0,0.316198519,0.68151774,0.5602,0.5296,0.5681,0.00333977194179249
1538,2.0,0.333506963,0.663803955,0.4504,0.5878,0.5494,0.004034673808602675
1539,2.0,0.286121778,0.714015218,0.5539999999999999,0.7490000000000001,0.6011,0.00019190387909053747
1540,2.0,0.23700888899999997,0.763663303,0.6945,0.8466,0.6989,0.0008809958468833391
1544,2.0,0.285949926,0.714157412,0.6547,0.6628,0.5731,0.00015032279094766662
1545,2.0,0.292739556,0.7063535390000001,0.4493,0.698,0.6034,0.001282278696191162
1546,2.0,0.273008,0.7263692979999999,0.4899,0.8327,0.6558,0.000856545876708604
1547,2.0,0.254678519,0.7445365359999999,0.5084,0.8063,0.6777,0.0010531629907498089
1548,2.0,0.290623111,0.7072055829999999,0.514,0.5836,0.5441,0.0030608637434763543
1549,2.0,0.288570963,0.7107257229999999,0.6143,0.4794,0.6748,0.0009885933289508415
1550,2.0,0.30499437,0.693730746,0.6028,0.5513,0.662,0.0018343506080664225
1552,2.0,0.198579852,0.801472341,0.7525,0.7391,0.7665,6.512563994076508e-05
1554,2.0,0.26071763,0.7385935,0.7182,0.5872,0.7602,0.0009318090461158334
1555,2.0,0.360252444,0.6376481039999999,0.5133,0.4181,0.3482,0.0032816881913966347
1557,2.0,0.31740088899999996,0.677369483,0.5057,0.7328,0.6907,0.007661346045907818
1558,2.0,0.234551407,0.7659496029999999,0.7638,0.8998,0.698,0.0006545312181400965
1559,2.0,0.185576296,0.815906708,0.9642,0.899,0.8022,0.0018209244066894326
1560,2.0,0.204218667,0.797147182,0.9777,0.7787,0.7723,0.0017163622007203203
1562,2.0,0.277219852,0.723598195,0.7465,0.6997,0.7659,0.0011318061270271474
1563,2.0,0.282440593,0.717292397,0.4836,0.7515,0.7252,0.0003721085632704366
1564,2.0,0.284358222,0.715458431,0.44,0.7607,0.741,0.0002561994081905045
1565,2.0,0.282916444,0.716310475,0.433,0.7475,0.5699,0.001078090542631204
1566,2.0,0.298036148,0.701033021,0.4627,0.6123,0.5842,0.001326038367001298
1567,2.0,0.25489896300000003,0.744839958,0.6628,0.5826,0.7214,0.0003503940902446253
1568,2.0,0.27359763,0.726255095,0.7515,0.5565,0.7381,0.00020274575921331626
1569,2.0,0.239852444,0.760527198,0.8127,0.7654,0.6898,0.0004994319813350408
1570,2.0,0.195159704,0.8048099809999999,0.7994,0.7903,0.7546,3.766585762521203e-05
1572,2.0,0.254576,0.7450762009999999,0.8187,0.605,0.7592,0.0004665787524952745
1573,2.0,0.317517037,0.681277018,0.7159,0.4969,0.7386,0.001766996489845039
1574,2.0,0.302684444,0.6960539929999999,0.6471,0.5751,0.5693,0.001809170882744542
1576,2.0,0.195792296,0.8046588290000001,0.7771,0.8365,0.7196,0.0005609558298885778
1577,2.0,0.195690963,0.8050473440000001,0.7959,0.7988,0.6397,0.0009179394561497444
1578,2.0,0.21774637,0.7830083990000001,0.7633,0.8479,0.5264,0.0009648648098955373
1579,2.0,0.232788148,0.765577883,0.7777,0.6672,0.4921,0.002129749424152552
1580,2.0,0.24832385199999998,0.751549945,0.565,0.7141,0.5516,0.00016789544318491717
1581,2.0,0.252744,0.747310997,0.5675,0.742,0.6814,7.359860610033523e-05
1582,2.0,0.293983111,0.705351463,0.4128,0.6612,0.6236,0.0009425071982946289
1583,2.0,0.295535704,0.704264295,0.4539,0.6393,0.7059,0.00028390509091189014
1584,2.0,0.296752296,0.703170409,0.4857,0.643,0.7055,0.00010991148575435269
1585,2.0,0.278675259,0.720179942,0.5760000000000001,0.6539,0.5644,0.0015870785166926281
1586,2.0,0.266252444,0.733009868,0.6963,0.6422,0.6157,0.0010053702993185283
1588,2.0,0.178210074,0.822543919,0.7976,0.9375,0.7886,0.0009175009039962463
1589,2.0,0.17345925899999998,0.8271019629999999,0.7837,0.7831,0.7357,0.0006790010124859185
1590,2.0,0.218719407,0.78223473,0.8133,0.6375,0.7376,0.0012212475371188717
1591,2.0,0.23595496300000002,0.76481541,0.8383,0.6285,0.8676,0.0010082821858575011
1594,2.0,0.192504593,0.8081353040000001,0.6915,0.7376,0.8415,0.0007924466126407471
1595,2.0,0.18381066699999998,0.81762983,0.7490000000000001,0.7804,0.8051,0.0017649054474961256
1596,2.0,0.184378667,0.8169994740000001,0.7718,0.8969,0.7982,0.0016896823859805915
1597,2.0,0.20096888899999998,0.7993036029999999,0.7886,0.6864,0.8358,0.0003410280228749466
1598,2.0,0.214539852,0.78655765,0.7042,0.7495,0.867,0.0013972726723240807
1599,2.0,0.23757155600000002,0.7625313490000001,0.7168,0.6459999999999999,0.7440000000000001,0.0001349700431691889
1600,2.0,0.268298667,0.731080732,0.5772,0.6257,0.5256,0.0008481616364636894
1601,2.0,0.282269926,0.7167594490000001,0.6167,0.6993,0.4719,0.0013523538098250175
1602,2.0,0.276327704,0.722801013,0.6486,0.7059,0.4571,0.0012039745127951464
1604,2.0,0.28627555600000004,0.713500185,0.6415,0.5329,0.6932,0.0003142094990372691
1605,2.0,0.242658963,0.757384376,0.787,0.9167,0.7739,5.7225210153210794e-05
1606,2.0,0.18891703699999998,0.8113777740000001,0.8447,0.8696,0.8247,0.00036347823027822794
1607,2.0,0.175767111,0.824861568,0.7665,0.8151,0.8098,0.0007627443752732431
1608,2.0,0.208183111,0.7919576620000001,0.7299,0.7091,0.7982,0.0001777847908470647
1609,2.0,0.19814637,0.802143004,0.792,0.705,0.7798,0.0003608813244383073
1610,2.0,0.182104593,0.8186822890000001,0.8284,0.8537,0.7809,0.0009620814510822895
1611,2.0,0.181348741,0.819572401,0.8296,0.7755,0.698,0.0011251946294263627
1612,2.0,0.217681481,0.782217935,0.7059,0.5935,0.6831,0.00012857167196869546
1613,2.0,0.229432296,0.770762924,0.7328,0.7002,0.7299,0.0002533456813550175
1614,2.0,0.233198815,0.7679224040000001,0.6789,0.775,0.7759999999999999,0.001462203008984737
1617,2.0,0.239936,0.760006567,0.7618,0.607,0.6452,7.556337361056453e-05
1618,2.0,0.249830222,0.7507975490000001,0.7381,0.6493,0.5164,0.0008368385642963067
1619,2.0,0.255917926,0.744294694,0.7638,0.6814,0.5486,0.000285748047734848
1621,2.0,0.264908148,0.7337633840000001,0.6037,0.5422,0.7191,0.0018072136106332076
1622,2.0,0.28606903699999997,0.7128866229999999,0.5664,0.652,0.655,0.0014628025034965292
1623,2.0,0.25754637,0.74307093,0.6954,0.745,0.7386,0.0008314323953134188
1624,2.0,0.22465659300000002,0.77686159,0.7675,0.8205,0.7242,0.0019580781706446506
1625,2.0,0.223350519,0.7779465179999999,0.7842,0.6831,0.7401,0.0016700416748233755
1626,2.0,0.23616563,0.764712403,0.6843,0.6684,0.7118,0.0011495070587096
1627,2.0,0.25010725899999997,0.749343139,0.6107,0.6306,0.7942,0.000732907481231349
1628,2.0,0.227057481,0.771808666,0.6346,0.6508,0.7965,0.00146693055709621
1629,2.0,0.211270519,0.7880937929999999,0.7163,0.5897,0.8358,0.0008059645484459001
1630,2.0,0.224606222,0.774897745,0.6321,0.7337,0.6688,0.0006397175397505019
1631,2.0,0.249898667,0.7487340570000001,0.5763,0.606,0.643,0.0018227883885122663
1632,2.0,0.250884444,0.748865054,0.6201,0.7445,0.6577,0.00033439700723553764
1635,2.0,0.217245037,0.782980408,0.67,0.7926,0.8690000000000001,0.00028801478196439207
1636,2.0,0.20157688899999998,0.7982813740000001,0.6441,0.7566,0.9137,0.00017752116396323116
1638,2.0,0.162798222,0.8383117729999999,0.8057,0.8962,0.857,0.0013258392769441344
1639,2.0,0.242363852,0.7570428859999999,0.6724,0.5885,0.705,0.0007830434194120504
1641,2.0,0.251336,0.7494472659999999,0.6404,0.5281,0.6859999999999999,0.0010462183302521475
1642,2.0,0.22125037,0.779845424,0.768,0.8259,0.748,0.0014071197696749324
1643,2.0,0.222383407,0.778564558,0.7233,0.7304,0.7576,0.0012190647788813975
1644,2.0,0.23423111100000002,0.767062522,0.7095,0.7371,0.7247,0.001689325615838739
1645,2.0,0.23371288899999998,0.76598879,0.6364,0.6852,0.6997,0.0003893070830993604
1646,2.0,0.211304593,0.787756782,0.6535,0.6809999999999999,0.7127,0.0011900982200089962
1648,2.0,0.204170963,0.7954878790000001,0.6997,0.6818,0.8247,0.00042868252368114717
1650,2.0,0.239634667,0.7609313870000001,0.6827,0.7556,0.7971,0.0007444500366248202
1651,2.0,0.219381333,0.7808116709999999,0.7224,0.8531,0.8181,0.0002472449201627875
1652,2.0,0.189052148,0.81163865,0.8005,0.7864,0.7886,0.0008518402241233732
1653,2.0,0.17662725899999998,0.824533515,0.7597,0.8396,0.8869,0.001409779486493871
1655,2.0,0.168330963,0.832470625,0.742,0.7376,0.8278,0.0009638305195195998
1656,2.0,0.152993778,0.8482720690000001,0.8629,0.792,0.8976,0.0014944955150519516
1657,2.0,0.218406815,0.781133007,0.7073,0.6765,0.6759999999999999,0.0005887692073466298
1658,2.0,0.224175111,0.775428454,0.7154,0.6688,0.6692,0.0005109851535066861
1659,2.0,0.238280296,0.762308542,0.6835,0.7337,0.6047,0.0007730376369520571
1660,2.0,0.21988533300000002,0.780879969,0.7561,0.7759999999999999,0.7086,0.0009810121926601635
1662,2.0,0.227330074,0.77346349,0.7082,0.7638,0.7505,0.0010270413967166218
1664,2.0,0.190624593,0.809047808,0.7006,0.7755,0.8011,0.0004047553177014331
1666,2.0,0.171613333,0.828484715,0.7623,0.7766,0.8557,0.00011836018601687276
1667,2.0,0.217015111,0.7830946120000001,0.7362,0.6864,0.7546,0.00014013424976853806
1668,2.0,0.21588237,0.7844404159999999,0.7495,0.743,0.6527,0.00041165507272156133
1670,2.0,0.211874667,0.788868582,0.7954,0.7881,0.7318,0.0009430593953512739
1673,2.0,0.203221333,0.796587363,0.7587,0.6852,0.6539,0.0002400967896395791
1674,2.0,0.172601778,0.8276427479999999,0.8383,0.7793,0.7357,0.000295536047211752
1675,2.0,0.16010844400000002,0.8410324929999999,0.7271,0.8346,0.8848,0.0013584337071248672
1676,2.0,0.19819614800000002,0.8026054140000001,0.7401,0.657,0.8998,0.0009996983651310077
1677,2.0,0.239761185,0.7612963890000001,0.5845,0.6554,0.8806,0.0013911076087322128
1678,2.0,0.248245926,0.75144022,0.6748,0.6736,0.9137,0.00041749557582038035
1679,2.0,0.22903763,0.7719687740000001,0.6054,0.7571,0.8649,0.0013053866688721419
1680,2.0,0.204669926,0.7958640770000001,0.6806,0.7914,0.8396,0.0006714231203585301
1681,2.0,0.21371674100000002,0.785217444,0.6636,0.6759999999999999,0.6976,0.0013555102284072851
1682,2.0,0.16768503699999998,0.831853704,0.7490000000000001,0.8531,0.741,0.0005541880423936776
1683,2.0,0.18521185199999998,0.8150054,0.7033,0.8447,0.7357,0.00026663618086894547
1688,2.0,0.218639704,0.78158534,0.7113,0.8151,0.6716,0.0002880156582719524
1689,2.0,0.226322667,0.773362722,0.7318,0.6989,0.6386,0.0004066436828128771
1690,2.0,0.20937155600000001,0.790769726,0.7318,0.7948,0.6404,0.00017869582238299136
1691,2.0,0.224393481,0.7750936820000001,0.7309,0.6806,0.6317,0.0006612076967340868
1692,2.0,0.20705807399999998,0.792107693,0.7256,0.7015,0.6814,0.0010520732636857355
1693,2.0,0.162317926,0.839223158,0.6616,0.857,0.857,0.0018397003443577109
1694,2.0,0.197397926,0.803382443,0.7475,0.6478,0.754,0.0009722987583508326
1695,2.0,0.249771852,0.750168312,0.6437,0.6716,0.5754,7.975707144493238e-05
1696,2.0,0.26084829600000004,0.73763509,0.6184,0.6353,0.5513,0.002051830485937588
1697,2.0,0.23507763,0.7645567740000001,0.595,0.7926,0.6445,0.00047795176914470035
1698,2.0,0.182574519,0.817704845,0.6688,0.8792,0.8869,0.0003417608167269117
1699,2.0,0.19161125899999998,0.8083211640000001,0.6628,0.7328,0.9454,8.359468232614812e-05
1700,2.0,0.164027852,0.83588104,0.7118,0.867,0.9012,0.00010898449214842311
1702,2.0,0.181319407,0.8180732059999999,0.7352,0.748,0.7440000000000001,0.0007419096106510262
1703,2.0,0.199473185,0.800372857,0.7271,0.6535,0.782,0.00019232085311215224
1704,2.0,0.196408296,0.803773196,0.6748,0.7787,0.7988,0.00022585101251860334
1705,2.0,0.206456,0.793614725,0.6516,0.6793,0.8518,8.912549272622337e-05
1706,2.0,0.227198815,0.772816339,0.6264,0.72,0.7347,1.9609183182038855e-05
1707,2.0,0.24469896300000002,0.7553208840000001,0.6941,0.674,0.6393,2.6276939958879324e-05
1708,2.0,0.255005926,0.7448959390000001,0.6597,0.7136,0.5982,0.0001317258800101532
1709,2.0,0.258647704,0.740613326,0.7086,0.6346,0.5851,0.0009967865534203678
1710,2.0,0.24966251899999997,0.749827943,0.6945,0.6971,0.5811,0.0006790784319090772
1711,2.0,0.16137837,0.839994589,0.7898,0.8676,0.7551,0.0016371614455019565
1712,2.0,0.18166370399999998,0.819086478,0.8175,0.7381,0.746,0.0009167160294207311
1713,2.0,0.219573926,0.78050377,0.6574,0.7127,0.6785,9.955587414173388e-05
1714,2.0,0.23735822199999998,0.7619043520000001,0.606,0.7046,0.6894,0.0009669362750278414
1715,2.0,0.23658222199999998,0.762396993,0.5854,0.7196,0.6924,0.0013371250047048604
1716,2.0,0.214015407,0.785702247,0.6471,0.8074,0.6814,0.0003592258709834391
1717,2.0,0.219258667,0.7806885109999999,0.6628,0.7842,0.7159,6.765621053665791e-05
1718,2.0,0.19914607399999998,0.800934915,0.6881,0.7892,0.7177,0.00010112830488886905
1719,2.0,0.183678222,0.816895348,0.7275,0.7485,0.7793,0.0007026273406611383
1720,2.0,0.183411556,0.8168684759999999,0.715,0.7909,0.7367,0.0003429291732665398
1721,2.0,0.177156741,0.822704027,0.747,0.662,0.7707,0.00016920841056557666
1722,2.0,0.18187288899999998,0.818382226,0.7015,0.7777,0.7228,0.0003118280723983641
1723,2.0,0.180294519,0.820080716,0.6648,0.75,0.7771,0.00045776807487277166
1724,2.0,0.207106667,0.7933930370000001,0.6393,0.6881,0.6478,0.000630228530374212
1725,2.0,0.22426311100000001,0.7758192070000001,0.7177,0.6505,0.7396,0.00010611587661654394
1726,2.0,0.242000889,0.7577605740000001,0.7965,0.6852,0.7347,0.0003146929812162697
1727,2.0,0.238262815,0.7608787640000001,0.7233,0.7323,0.6593,0.0011269254237600164
1730,2.0,0.194769185,0.8054571309999999,0.7592,0.7965,0.649,0.0002810573015637673
1731,2.0,0.216353185,0.7836835409999999,0.6736,0.7357,0.624,4.686550024443272e-05
1732,2.0,0.193147259,0.8070391790000001,0.6493,0.8737,0.7219,0.00023106818695193166
1733,2.0,0.19213925899999998,0.806902583,0.6993,0.7490000000000001,0.7068,0.001186043523805915
1734,2.0,0.18606963,0.8138331390000001,0.6997,0.846,0.7712,0.00011945862150336018
1735,2.0,0.193541333,0.8059744040000001,0.7309,0.8428,0.7064,0.0006004808675457254
1736,2.0,0.20295674100000002,0.7963455209999999,0.7219,0.7064,0.7163,0.0008754079431967932
1737,2.0,0.170397037,0.829988388,0.8485,0.8434,0.75,0.00046458971000557924
1738,2.0,0.18953837,0.810512294,0.7425,0.7587,0.7859,6.251252141323218e-05
1739,2.0,0.17314637,0.826448095,0.7592,0.7141,0.7665,0.0004904556082071707
1740,2.0,0.19166163,0.807793814,0.6877,0.7109,0.7401,0.0006736733281632026
1741,2.0,0.190836444,0.809393776,0.6915,0.7445,0.7592,0.0002845160268191165
1742,2.0,0.209159111,0.790960065,0.7318,0.6404,0.7271,0.00015069529365217054
1743,2.0,0.21250696300000002,0.7877511840000001,0.7618,0.652,0.7271,0.0003278086127384424
1744,2.0,0.236910815,0.762726166,0.7546,0.6911,0.61,0.00047572289993864865
1745,2.0,0.232501333,0.76626758,0.7145,0.7046,0.5986,0.0016040249357202794
1747,2.0,0.17562133300000002,0.825439301,0.8151,0.7864,0.8278,0.0012865859373335832
1748,2.0,0.16923348100000002,0.831668964,0.7576,0.8785,0.8365,0.0010862799346876778
1749,2.0,0.19013007399999998,0.809851708,0.7068,0.72,0.7455,2.2494970383693787e-05
1750,2.0,0.162866963,0.837965805,0.7285,0.9701,0.7842,0.000994785730813278
1751,2.0,0.142422815,0.8581685440000001,0.8199,0.8813,0.8358,0.0006895694175913378
1752,2.0,0.146082074,0.8540773890000001,0.7675,0.8309,0.7999,0.00018674277134220313
1753,2.0,0.17822637,0.821699712,0.7485,0.7988,0.7046,8.994934529598637e-05
1754,2.0,0.20850666699999998,0.7915803440000001,0.7028,0.6902,0.6624,0.00010993270110094687
1755,2.0,0.196510519,0.803988167,0.7551,0.7988,0.6822,0.0006206503156449238
1756,2.0,0.226213037,0.7734131059999999,0.6501,0.6688,0.6321,0.00048315236347571284
1757,2.0,0.212120296,0.7876213059999999,0.6668,0.7628,0.6524,0.00032796631095861884
1758,2.0,0.212059852,0.7875720420000001,0.6993,0.6748,0.6393,0.00046717507787142693
1759,2.0,0.19857925899999998,0.801654842,0.8241,0.7931,0.7381,0.00029210748864308037
1760,2.0,0.20427970399999998,0.7966052770000001,0.7909,0.6915,0.753,0.0011121759799878309
1761,2.0,0.22725807399999998,0.7729406190000001,0.7362,0.6524,0.6843,0.00025712724172815627
1762,2.0,0.231727111,0.7692043890000001,0.7328,0.7475,0.7019,0.0012124598086658308
1765,2.0,0.15696237,0.844051035,0.8217,0.7954,0.7734,0.001202087503496164
1766,2.0,0.163108444,0.837926618,0.7848,0.855,0.7561,0.0012367934561882843
1767,2.0,0.182574519,0.8171371890000001,0.7723,0.72,0.6505,0.00035268291324516747
1768,2.0,0.159333926,0.84100786,0.7654,0.9391,0.6997,0.0004065657108936819
1769,2.0,0.128590815,0.872062126,0.7859,0.9794,0.8016,0.0007492932266946647
1771,2.0,0.17321837,0.826869078,0.6736,0.7037,0.9446,0.00010576916180400076
1772,2.0,0.215998222,0.783985843,0.6339,0.7266,0.9535,2.032520900746984e-05
1773,2.0,0.224459556,0.775822566,0.655,0.7723,0.8074,0.00036377470985896873
1774,2.0,0.236858667,0.76277655,0.6527,0.6624,0.7644,0.00047800189064058947
1776,2.0,0.256486815,0.7382979159999999,0.607,0.6028,0.6261,0.00701435980587235
1777,2.0,0.26872088899999996,0.730614963,0.563,0.5906,0.6233,0.0009082004258154476
1778,2.0,0.263416,0.736255697,0.7033,0.6558,0.6184,0.0004457101973433773
1779,2.0,0.24284651899999998,0.7580337659999999,0.6802,0.7718,0.7104,0.0011626242526644676
1780,2.0,0.230874667,0.769285003,0.7815,0.7337,0.7435,0.00020759945505533902
1782,2.0,0.183575407,0.8178347229999999,0.9794,0.8121,0.8169,0.001727201767426301
1783,2.0,0.17227822199999998,0.828367153,0.8321,0.7804,0.7649,0.0007797003983142124
1784,2.0,0.174805037,0.826347327,0.7261,0.8466,0.8785,0.001396474835244568
1785,2.0,0.17552563,0.8248078259999999,0.7965,0.7333,0.7744,0.0004044467749796743
1786,2.0,0.165664593,0.834950622,0.8145,0.8696,0.7607,0.0007373713195418277
1788,2.0,0.139219852,0.860321607,0.7299,0.7914,0.7475,0.0005327039675175908
1789,2.0,0.18295555600000002,0.815883195,0.6426,0.6467,0.6852,0.0014212800888956671
1790,2.0,0.187989037,0.8116106590000001,0.6415,0.8358,0.6958,0.0004929785658570068
1791,2.0,0.21812948100000001,0.7820410329999999,0.6321,0.7362,0.6656,0.00021808470310160204
1792,2.0,0.214910519,0.784803178,0.6486,0.6885,0.6612,0.00036467562861154646
1793,2.0,0.219793778,0.779446833,0.64,0.7587,0.6482,0.0009733183081434779
1794,2.0,0.230394963,0.768381455,0.636,0.5029,0.5249,0.0015898830454250993
1795,2.0,0.239048593,0.759269845,0.5664,0.6692,0.5719,0.002209815218857877
1796,2.0,0.22848888899999997,0.770399042,0.7337,0.7019,0.5778,0.0014414167004784054
1798,2.0,0.22375229600000002,0.775529221,0.7122,0.6222,0.6441,0.0009255847022769319
1799,2.0,0.224768,0.7754329320000001,0.8211,0.6314,0.6648,0.00025918950714114294
1800,2.0,0.189756741,0.811360979,0.9684,0.7425,0.7275,0.0013794869473885989
1802,2.0,0.22395170399999997,0.776534655,0.6349,0.8415,0.67,0.0006267122838962283
1803,2.0,0.19821688899999998,0.802609893,0.8758,0.7328,0.7842,0.0010311791164680324
1805,2.0,0.18240829600000003,0.818689007,0.8005,0.8472,0.8069,0.001342116113252531
1806,2.0,0.18788859300000002,0.811629692,0.7024,0.7415,0.71,0.0005931636913947919
1807,2.0,0.20767674100000003,0.791971097,0.6793,0.67,0.7581,0.00044446757809994973
1809,2.0,0.218429333,0.78257398,0.6704,0.8016,0.8609,0.001283713734870766
1810,2.0,0.205353185,0.795671499,0.6679999999999999,0.7318,0.5244,0.0012894835550306685
1811,2.0,0.190668148,0.809416169,0.7712,0.8011,0.9159999999999999,0.00010418099793260135
1812,2.0,0.197409778,0.802017605,0.6612,0.7073,0.7886,0.0007134612213105151
1813,2.0,0.19707733300000002,0.8020859029999999,0.591,0.7247,0.7285,0.0010421476866838795
1814,2.0,0.195712,0.80419306,0.6632,0.7587,0.6856,0.00011804229330785467
1815,2.0,0.189627259,0.811187436,0.6516,0.8772,0.8563,0.0010053336678065487
1816,2.0,0.210984593,0.788821557,0.655,0.6292,0.8327,0.00024568595021103295
1817,2.0,0.211227852,0.7892806090000001,0.7342,0.6278,0.8241,0.0006446234204507124
1818,2.0,0.200354963,0.8003011999999999,0.8447,0.695,0.72,0.0008205678390272207
1821,2.0,0.22840948100000003,0.771923988,0.8919,0.6920000000000001,0.7186,0.0004321839003830154
1822,2.0,0.21005748100000002,0.7903330679999999,0.8947,0.7266,0.7191,0.0004944017958348521
1823,2.0,0.184776296,0.816253795,0.9414,0.8057,0.752,0.001263568508797869
1824,2.0,0.18861096300000002,0.811836825,0.7649,0.7587,0.7607,0.0005518782970689861
1825,2.0,0.20532088899999998,0.79458769,0.7309,0.6612,0.7182,0.00011504140317089063
1826,2.0,0.217423704,0.7828079840000001,0.6765,0.7515,0.6632,0.00029605803444890334
1827,2.0,0.201638815,0.798742665,0.8022,0.7848,0.6539,0.0004778288413408339
1829,2.0,0.19830637,0.801274165,0.7059,0.748,0.6920000000000001,0.0005232235660895756
1830,2.0,0.17421688899999999,0.818349757,0.662,0.7777,0.7982,0.00900158153028635
1833,2.0,0.161691852,0.838760748,0.7182,0.7926,0.7864,0.000539896935368956
1834,2.0,0.19231822199999998,0.807708722,0.6748,0.695,0.767,3.3359672997250285e-05
1836,2.0,0.202034667,0.798897175,0.7367,0.7238,0.8098,0.0011677725353013055
1837,2.0,0.354362963,0.642458066,0.4164,0.6357,0.496,0.004923774222698403
1838,2.0,0.32167763,0.677856525,0.5215,0.609,0.5521,0.0006867604852837453
1839,2.0,0.250339852,0.7494774959999999,0.8352,0.7505,0.6271,0.000243646404957512
1840,2.0,0.216688296,0.7831371579999999,0.7707,0.7509999999999999,0.6993,0.0002228308336370749
1841,2.0,0.20545659300000002,0.795092647,0.8229,0.8016,0.7191,0.000691264939286215
1842,2.0,0.225780148,0.7744230190000001,0.6915,0.6802,0.6822,0.00026241512598170256
1843,2.0,0.280135111,0.719833974,0.6215,0.6021,0.4641,4.2945558913020855e-05
1844,2.0,0.311222815,0.688147113,0.4733,0.5995,0.5814,0.0009147689756883883
1845,2.0,0.277983111,0.721989276,0.5136,0.6493,0.6648,3.824425774629341e-05
1846,2.0,0.250424296,0.748493335,0.579,0.7242,0.7141,0.001443975564074468
1847,2.0,0.197541333,0.802665875,0.6566,0.7809,0.6958,0.00025821641477760844
1848,2.0,0.190408889,0.80981364,0.6264,0.7623,0.6317,0.00027486591314608853
1849,2.0,0.166800889,0.8334514270000001,0.6856,0.8266,0.6847,0.00030282797553307243
1851,2.0,0.18178251899999998,0.8182982529999999,0.7304,0.8139,0.7435,9.871703046625045e-05
1852,2.0,0.19700029600000002,0.8031573959999999,0.6971,0.7386,0.7328,0.00019637865271234466
1854,2.0,0.248433481,0.750799788,0.565,0.6748,0.6724,0.0010201771641187498
1855,2.0,0.33651496299999994,0.660738388,0.4863,0.496,0.6535,0.004139730132301538
1856,2.0,0.335729185,0.662379776,0.5244,0.4989,0.5239,0.0028467892270716334
1857,2.0,0.260511704,0.7396056520000001,0.715,0.8057,0.6097,0.00015869892821139173
1858,2.0,0.20813244399999997,0.7919139959999999,0.7712,0.8045,0.6894,5.8646170875410786e-05
